Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"page:stone tablet (digsite dungeon)","Stone Tablet (Digsite Dungeon)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stone_Tablet_(Digsite_Dungeon)","2003-07-09",,"true",,,0,23,0,28.5,0,17,0.00008884151385506988,0.00007764845047308417
"page:stone tablet (the dig site)","Stone tablet (The Dig Site)","page","item","item","https://oldschool.runescape.wiki/w/Stone_tablet_(The_Dig_Site)","2003-07-09",,"true","false","false",0,25,0,30,0,17,0.00008884151385506988,0.00007764845047308417
"page:stone tablet (underground pass)","Stone tablet (Underground Pass)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stone_tablet_(Underground_Pass)","2003-03-03",,"true",,,0,25,0,30.5,0,19,0.00008884151385506988,0.00007764845047308417
"page:stone-plaque","Stone-plaque","page","item","item","https://oldschool.runescape.wiki/w/Stone-plaque","2003-01-27",,"true","false","false",15,30,21,51,15,22,0.00011868796387402406,0.00010725317837932878
"page:storeroom door","Storeroom Door","page","scenery","scenery","https://oldschool.runescape.wiki/w/Storeroom_Door","2004-08-24",,"true",,,0,9,0,7.5,0,3,0.00008884151385506988,0.00007764845047308417
"page:strange box","Strange box","page","item","item","https://oldschool.runescape.wiki/w/Strange_box","2004-08-02","2014-09-11","false","false","false",2,33,2,54,2,24,0.00009402877888133328,0.00008467378648485247
"page:strange fruit","strange fruit","page","item","item|monster","https://oldschool.runescape.wiki/w/Strange_fruit","2004-03-29",,"true","true","false",2,21,5,25.5,2,6,0.00010725987648358104,0.0001188991898842895
"page:strange looking stone","Strange looking stone","page","scenery","scenery","https://oldschool.runescape.wiki/w/Strange_looking_stone","2004-03-03",,"true",,,0,32,0,57.5,0,25,0.00008884151385506988,0.00007764845047308417
"page:strange plant","Strange plant","page","npc","npc","https://oldschool.runescape.wiki/w/Strange_plant","2004-03-29","2014-09-11","true",,,0,15,0,20.5,0,5,0.00008884151385506988,0.00007764845047308417
"page:strange shrine","Strange shrine","page","scenery","scenery","https://oldschool.runescape.wiki/w/Strange_shrine","2004-08-02",,"false",,,0,21,0,26,0,14,0.00008884151385506988,0.00007764845047308417
"category:shrines","Shrines","category",,,,,,,,,1,0,0.5,0,0,0,0.00009029373090847171,0.00007764845047308417
"page:strange watcher","Strange watcher","page","npc","npc","https://oldschool.runescape.wiki/w/Strange_watcher","2004-08-02",,"false",,,0,13,0,21,0,6,0.00008884151385506988,0.00007764845047308417
"page:stratosphere","Stratosphere","page","music","music","https://oldschool.runescape.wiki/w/Stratosphere","2004-06-02",,"true",,,0,11,0,24,0,7,0.00008884151385506988,0.00007764845047308417
"page:straven","Straven","page","npc","npc","https://oldschool.runescape.wiki/w/Straven","2001-01-04",,"true",,,9,33,18,57,9,24,0.00011320483039872872,0.00010172104337355275
"page:strength","Strength","page","skill","skill","https://oldschool.runescape.wiki/w/Strength","2001-01-04",,"false",,,78,8,120,9,78,4,0.0003876281896732913,0.0004115378851729251
"page:strength level up! (2-49)","Strength Level Up! (2-49)","page","music","music","https://oldschool.runescape.wiki/w/Strength_Level_Up!_(2-49)","2004-03-29",,"false",,,0,9,0,9.5,0,4,0.00008884151385506988,0.00007764845047308417
"page:strength level up! (50-99)","Strength Level Up! (50-99)","page","music","music","https://oldschool.runescape.wiki/w/Strength_Level_Up!_(50-99)","2004-03-29",,"false",,,0,9,0,9.5,0,4,0.00008884151385506988,0.00007764845047308417
"page:strength potion","strength potion","page","item","item|monster","https://oldschool.runescape.wiki/w/Strength_potion","2001-02-05",,"false","true","false",2,36,5,76.5,2,14,0.00010579794902253795,0.0000978339123197057
"page:stronghold","Stronghold","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stronghold","2004-08-24",,"true",,,0,5,0,4,0,0,0.00008884151385506988,0.00007764845047308417
"page:studded body","Studded body","page","item","item","https://oldschool.runescape.wiki/w/Studded_body","2004-03-29",,"false","true","true",2,30,5,39,2,12,0.00010037063903714197,0.00008938505702498964
"page:studded chaps","Studded chaps","page","item","item|monster","https://oldschool.runescape.wiki/w/Studded_chaps","2004-03-29",,"false","true","true",0,30,0,35.5,0,11,0.00008884151385506988,0.00007764845047308417
"page:studded leather","Studded Leather","page","scenery","scenery","https://oldschool.runescape.wiki/w/Studded_Leather","2004-01-21",,"true",,,0,22,0,30.5,0,16,0.00008884151385506988,0.00007764845047308417
"page:student","Student","page","npc","npc","https://oldschool.runescape.wiki/w/Student","2003-07-09",,"true",,,6,29,6,37,6,17,0.0000993767798993478,0.00008854665735711007
"page:study desk","Study desk","page","scenery","scenery","https://oldschool.runescape.wiki/w/Study_desk","2004-03-29",,"false",,,0,12,0,14,0,7,0.00008884151385506988,0.00007764845047308417
"page:stun","Stun","page","spell","spell","https://oldschool.runescape.wiki/w/Stun","2002-10-23",,"true",,,0,17,0,27,0,13,0.00008884151385506988,0.00007764845047308417
"page:sturdy wooden gate","Sturdy wooden gate","page","scenery","scenery","https://oldschool.runescape.wiki/w/Sturdy_wooden_gate","2003-06-09",,"true",,,0,32,0,44.5,0,26,0.00008884151385506988,0.00007764845047308417
"page:suit of armour","Suit of armour","page","monster","monster","https://oldschool.runescape.wiki/w/Suit_of_armour","2002-02-27",,"true",,,0,25,0,27.5,0,18,0.00008884151385506988,0.00007764845047308417
"page:suit of armour (black and red)","Suit of armour (black and red)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Suit_of_armour_(black_and_red)","2004-03-29",,,,,0,14,0,20,0,9,0.00008884151385506988,0.00007764845047308417
"page:suit of armour (imperial guard)","Suit of armour (Imperial Guard)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Suit_of_armour_(Imperial_Guard)","2004-08-09",,"true",,,0,9,0,15,0,4,0.00008884151385506988,0.00007764845047308417
"page:suit of armour (red and yellow)","Suit of armour (red and yellow)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Suit_of_armour_(red_and_yellow)","2004-03-29",,,,,0,14,0,20.5,0,10,0.00008884151385506988,0.00007764845047308417
"page:suit of armour (rusty)","Suit of armour (rusty)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Suit_of_armour_(rusty)","2004-03-29",,,,,0,9,0,15.5,0,5,0.00008884151385506988,0.00007764845047308417
"page:suit of armour (varrock, old)","Suit of armour (Varrock, old)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Suit_of_armour_(Varrock%2C_old)","2004-03-29",,"true",,,0,7,0,9,0,2,0.00008884151385506988,0.00007764845047308417
"page:suit of armour (varrock)","Suit of armour (Varrock)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Suit_of_armour_(Varrock)","2004-03-29",,"false",,,0,5,0,4,0,0,0.00008884151385506988,0.00007764845047308417
"page:suit of armour (white and blue)","Suit of armour (white and blue)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Suit_of_armour_(white_and_blue)","2004-03-29",,,,,0,9,0,15.5,0,5,0.00008884151385506988,0.00007764845047308417
"page:sulphuric broline","sulphuric broline","page","item","item","https://oldschool.runescape.wiki/w/Sulphuric_broline","2002-10-23",,"true","false","false",1,43,4,89,1,36,0.00009297933778805047,0.0000815308730059035
"page:summoned zombie","Summoned Zombie","page","monster","monster","https://oldschool.runescape.wiki/w/Summoned_Zombie","2002-05-28",,"true",,,0,18,0,26.5,0,11,0.00008884151385506988,0.00007764845047308417
"page:super attack","super attack","page","item","item|monster","https://oldschool.runescape.wiki/w/Super_attack","2002-02-27",,"true","true","false",2,30,8,54,2,10,0.00010045502583728657,0.00009274214696085664
"page:super defence","super defence","page","item","item|monster","https://oldschool.runescape.wiki/w/Super_defence","2002-02-27",,"true","true","false",2,28,8,46.5,2,8,0.00010424934396132479,0.00009563066128679348
"page:super energy","Super energy","page","item","item","https://oldschool.runescape.wiki/w/Super_energy","2004-09-01",,"true","true","false",0,24,0,44,0,8,0.00008884151385506988,0.00007764845047308417
"page:super restore","super restore","page","item","item|monster","https://oldschool.runescape.wiki/w/Super_restore","2004-07-27",,"true","true","false",2,32,9,67.5,2,15,0.00009940671513558563,0.00008860029886657771
"page:super strength","super strength","page","item","item|monster","https://oldschool.runescape.wiki/w/Super_strength","2002-02-27",,"true","true","false",1,32,4,62,1,12,0.00009523259330139694,0.00008547663312403523
"page:superantipoison","superantipoison","page","item","item|monster","https://oldschool.runescape.wiki/w/Superantipoison","2002-02-27",,"true","true","false",1,30,4,56,1,13,0.0000942840570461975,0.00008378809540870544
"page:superheat item","Superheat Item","page","spell","spell","https://oldschool.runescape.wiki/w/Superheat_Item","2001-05-24",,"false",,,1,30,4,58,1,26,0.00009331649381221925,0.0000817735244142047
"page:superhuman strength","Superhuman Strength","page","prayer","prayer","https://oldschool.runescape.wiki/w/Superhuman_Strength","2001-05-24",,"false",,,2,21,2,44,2,19,0.00009205275619649208,0.00008051614076497087
"page:surgeon general tafani","Surgeon General Tafani","page","npc","npc","https://oldschool.runescape.wiki/w/Surgeon_General_Tafani","2004-03-25",,"false",,,1,13,1,28,1,5,0.00009423546291056243,0.00008424856877887702
"page:survival expert","Survival Expert","page","npc","npc","https://oldschool.runescape.wiki/w/Survival_Expert","2004-03-29",,"false",,,5,23,5,30,5,16,0.00009900701732062667,0.00008794820774651852
"page:swamp toad","Swamp Toad","page","npc","npc","https://oldschool.runescape.wiki/w/Swamp_Toad","2004-05-18",,"true",,,1,21,4,35.5,1,12,0.00009852884875572178,0.00008866083280860448
"action:inflate","Inflate","action",,,,,,,,,2,0,3.5,0,0,0,0.00009709850892686048,0.00007764845047308417
"page:swamp paste","Swamp paste","page","item","item|monster","https://oldschool.runescape.wiki/w/Swamp_paste","2002-09-09",,"true","true","false",2,31,5,75,2,16,0.00010419957496436098,0.0000959855949349945
"page:swamp tar","Swamp tar","page","item","item|monster","https://oldschool.runescape.wiki/w/Swamp_tar","2002-09-09",,"true","true","false",1,18,1,23.5,1,8,0.00009223280088856348,0.00008168554284240848
"page:swamp toad (item)","Swamp toad (item)","page","item","item|monster","https://oldschool.runescape.wiki/w/Swamp_toad_(item)","2002-12-12",,"true","true","false",7,29,21,41,6,17,0.00011681786203713051,0.00010364595101492146
"action:remove-legs","Remove-legs","action",,,,,,,,,1,0,2,0,0,0,0.00009368518130539584,0.00007764845047308417
"page:swarm (random event)","Swarm (random event)","page","npc","npc","https://oldschool.runescape.wiki/w/Swarm_(random_event)","2004-03-29","2014-09-11","true",,,0,23,0,20,0,17,0.00008884151385506988,0.00007764845047308417
"page:sword pommel","Sword pommel","page","item","item","https://oldschool.runescape.wiki/w/Sword_pommel","2003-01-27",,"true","false","false",12,30,18,47,12,23,0.00011800494297261924,0.00010677311181956931
"page:swordfish","Swordfish","page","item","item|monster","https://oldschool.runescape.wiki/w/Swordfish","2001-06-11",,"false","true","false",1,36,1,62,1,18,0.00009032893255038707,0.00007901112420568795
"page:table (gnome)","Table (Gnome)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Table_(Gnome)","2004-03-29",,"true",,,0,5,0,4,0,0,0.00008884151385506988,0.00007764845047308417
"page:table (granite)","Table (Granite)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Table_(Granite)","2004-03-29",,"false",,,0,15,0,29,0,9,0.00008884151385506988,0.00007764845047308417
"page:table (shaman caves)","Table (Shaman Caves)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Table_(Shaman_Caves)","2004-03-09",,"true",,,0,32,0,47.5,0,26,0.00008884151385506988,0.00007764845047308417
"page:tagged a ticket! (brimhaven agility arena)","Tagged a Ticket! (Brimhaven Agility Arena)","page","music","music","https://oldschool.runescape.wiki/w/Tagged_a_Ticket!_(Brimhaven_Agility_Arena)","2004-07-27",,"true",,,0,11,0,18.5,0,6,0.00008884151385506988,0.00007764845047308417
"page:tai bwo wannai","Tai Bwo Wannai","page","location","location","https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai","2002-10-23",,"true",,,8,11,39,18,8,5,0.00016480896235167996,0.0001530890623232602
"page:talking forest","Talking Forest","page","music","music","https://oldschool.runescape.wiki/w/Talking_Forest","2004-03-19",,"true",,,0,10,0,19,0,6,0.00008884151385506988,0.00007764845047308417
"page:tall reeds","Tall Reeds","page","scenery","scenery","https://oldschool.runescape.wiki/w/Tall_Reeds","2003-08-20",,"true",,,0,30,0,52.5,0,23,0.00008884151385506988,0.00007764845047308417
"page:tan cavalier","Tan cavalier","page","item","item","https://oldschool.runescape.wiki/w/Tan_cavalier","2004-05-05",,"true","true","true",0,26,0,25.5,0,10,0.00008884151385506988,0.00007764845047308417
"page:tangled toad's legs","Tangled toad's legs","page","item","item|monster","https://oldschool.runescape.wiki/w/Tangled_toad's_legs","2002-12-12",,"true","true","false",1,48,4,97.5,1,31,0.00009471839251719039,0.00008448871491439078
"page:tanner (crafting guild)","Tanner (Crafting Guild)","page","npc","npc","https://oldschool.runescape.wiki/w/Tanner_(Crafting_Guild)","2001-06-23",,"false",,,0,29,0,41.5,0,22,0.00008884151385506988,0.00007764845047308417
"page:target (ranging guild)","Target (Ranging Guild)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Target_(Ranging_Guild)","2004-03-29",,"true",,,0,28,0,55,0,21,0.00008884151385506988,0.00007764845047308417
"action:fire-at","Fire-at","action",,,,,,,,,1,0,2,0,0,0,0.00009158752428332063,0.00007764845047308417
"page:tarromin","Tarromin","page","item","item","https://oldschool.runescape.wiki/w/Tarromin","2002-02-27",,"true","true","false",4,24,9,26,3,13,0.00010373348573024675,0.00009024088796482842
"page:tarromin potion (unf)","Tarromin potion (unf)","page","item","item","https://oldschool.runescape.wiki/w/Tarromin_potion_(unf)","2002-02-27",,"true","true","false",3,29,3,46,3,15,0.00009311535146511307,0.00008309762222354303
"page:tattered eye patch","Tattered eye patch","page","item","item","https://oldschool.runescape.wiki/w/Tattered_eye_patch","2003-05-07",,"true","false","false",1,23,1,21,1,16,0.00008947810984267998,0.00007823820363432856
"page:tattered scroll","Tattered scroll","page","item","item","https://oldschool.runescape.wiki/w/Tattered_scroll","2003-01-27",,"true","false","false",11,32,14,49.5,11,23,0.00010813049890554632,0.00009666526881979857
"page:taverley","Taverley","page","location","location","https://oldschool.runescape.wiki/w/Taverley","2002-02-27",,"true",,,12,23,48,31,12,17,0.00016529156781007346,0.00015450717479739245
"page:taverley dungeon","Taverley Dungeon","page","location","location","https://oldschool.runescape.wiki/w/Taverley_Dungeon","2002-02-27",,"true",,,8,24,37,44,8,18,0.00013769678435740477,0.00012508797465377063
"page:tea seller","Tea seller","page","npc","npc","https://oldschool.runescape.wiki/w/Tea_Seller","2003-07-09",,"true",,,6,24,22,29,6,16,0.0001465331260773651,0.00014176812069911717
"page:tea stall","Tea stall","page","scenery","scenery","https://oldschool.runescape.wiki/w/Tea_stall","2003-07-09",,"true",,,1,16,4,16.5,1,8,0.00009500602706134708,0.00008326557243546106
"page:teal boots","Teal boots","page","item","item","https://oldschool.runescape.wiki/w/Teal_boots","2004-06-29",,"false","true","true",0,32,0,42,0,19,0.00008884151385506988,0.00007764845047308417
"page:teal gloves","Teal gloves","page","item","item|monster","https://oldschool.runescape.wiki/w/Teal_gloves","2004-06-29",,"false","true","true",0,30,0,33.5,0,16,0.00008884151385506988,0.00007764845047308417
"page:teal hat","Teal hat","page","item","item","https://oldschool.runescape.wiki/w/Teal_hat","2004-06-29",,"true","true","true",0,30,0,37.5,0,18,0.00008884151385506988,0.00007764845047308417
