Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"page:poison scorpion","Poison Scorpion","page","monster","monster","https://oldschool.runescape.wiki/w/Poison_Scorpion","2002-02-27",,"true",,,0,26,0,38.5,0,17,0.00002690382053716503,0.00002436271913930712
"page:poison spider","Poison spider","page","monster","monster","https://oldschool.runescape.wiki/w/Poison_spider","2002-02-27",,"true",,,4,39,11,68.5,4,24,0.000031345602638606246,0.00002851506224647921
"page:poisoned dagger (unobtainable item)","Poisoned dagger (unobtainable item)","page","item","item","https://oldschool.runescape.wiki/w/Poisoned_dagger_(unobtainable_item)","2004-03-29",,"true","false","true",9,29,9,43.5,9,15,0.000034457595253362964,0.000032533330722281546
"page:poisoned dart(p)","Poisoned dart(p)","page","item","item","https://oldschool.runescape.wiki/w/Poisoned_dart(p)","2004-03-29",,"true","false","true",8,27,8,34,8,14,0.000033617166139649774,0.00003132312241800586
"page:poisoned fish food","Poisoned fish food","page","item","item","https://oldschool.runescape.wiki/w/Poisoned_fish_food","2001-01-21",,"false","false","false",7,36,10,65,7,27,0.000031757368967770515,0.000029090511900717288
"page:polar camouflage gear","Polar camouflage gear","page","article","article","https://oldschool.runescape.wiki/w/Polar_camouflage_gear",,,,"true","true",0,7,0,17.5,0,4,0.00002690382053716503,0.00002436271913930712
"page:polar habitat (interface item)","Polar habitat (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Polar_habitat_(interface_item)",,,"false","false","false",0,9,0,7.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:polestaff","Polestaff","page","article","article","https://oldschool.runescape.wiki/w/Polestaff",,,,,,1,18,1,22,1,14,0.000030422012222231807,0.000027814095226336936
"page:polished bone","Polished bone","page","article","article","https://oldschool.runescape.wiki/w/Polished_bone",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:polls","Polls","page","article","article","https://oldschool.runescape.wiki/w/Polls",,,,,,1,19,1,27,1,17,0.000028213515446105397,0.000025657908831269755
"category:polls","Polls","category",,,,,,,,,1,0,0.5,0,0,0,0.000027347922143260773,0.00002436271913930712
"page:pond (interface item)","Pond (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Pond_(interface_item)",,,"false","false","false",0,9,0,7.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:pool","Pool","page","article","article","https://oldschool.runescape.wiki/w/Pool",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:port","Port","page","article","article","https://oldschool.runescape.wiki/w/Port",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:port khazard","Port Khazard","page","location","location","https://oldschool.runescape.wiki/w/Port_Khazard","2002-07-23",,"true",,,25,19,74,55,25,13,0.0000952408717743775,0.00009236824210535151
"page:port khazard mine","Port Khazard mine","page","location","location","https://oldschool.runescape.wiki/w/Port_Khazard_mine","2003-07-28",,"true",,,1,30,4,57,1,24,0.000028165314306765255,0.000025596976020537588
"page:port piscarilius/historical","Port Piscarilius/Historical","page","article","article","https://oldschool.runescape.wiki/w/Port_Piscarilius%2FHistorical",,,,,,0,9,0,8.5,0,8,0.00002690382053716503,0.00002436271913930712
"page:port sarim","Port Sarim","page","location","location","https://oldschool.runescape.wiki/w/Port_Sarim","2001-04-06",,"false",,,80,18,282,46,80,12,0.00021029628357278391,0.00021030534070289348
"page:port sarim jail","Port Sarim jail","page","location","location","https://oldschool.runescape.wiki/w/Port_Sarim_jail","2001-09-23",,"false",,,6,24,18,51,6,18,0.000050337770281884964,0.00004741926408250106
"page:port wizard","Port wizard","page","article","article","https://oldschool.runescape.wiki/w/Port_wizard",,,,,,2,3,5,1.5,2,0,0.00003248144150129529,0.000029539783269851844
"page:portal","portal","page","article","article","https://oldschool.runescape.wiki/w/Portal",,,,,,4,7,10,6,4,5,0.00003221710276517347,0.000029751231211942604
"page:portal (rune essence mine)","Portal (Rune essence mine)","page","npc","npc|scenery","https://oldschool.runescape.wiki/w/Portal_(Rune_essence_mine)",,,,,,0,14,0,17.5,0,9,0.00002690382053716503,0.00002436271913930712
"page:portal (runecrafting)","Portal (Runecrafting)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Portal_(Runecrafting)","2004-03-29",,"false",,,0,47,0,127.5,0,28,0.00002690382053716503,0.00002436271913930712
"page:portal (disambiguation)","Portal (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Portal_(disambiguation)",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:portal (the gwenith glide)","Portal (The Gwenith Glide)","page","article","article","https://oldschool.runescape.wiki/w/Portal_(The_Gwenith_Glide)",,,,,,0,6,0,11.5,0,5,0.00002690382053716503,0.00002436271913930712
"page:portal chamber/portal costs","Portal chamber/Portal costs","page","article","article","https://oldschool.runescape.wiki/w/Portal_chamber%2FPortal_costs",,,,,,0,9,0,8.5,0,8,0.00002690382053716503,0.00002436271913930712
"category:portal chamber","Portal Chamber","category",,,,,,,,,1,0,0.5,0,0,0,0.000028249011475572913,0.00002436271913930712
"page:portal guardian","Portal guardian","page","article","article","https://oldschool.runescape.wiki/w/Portal_guardian",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:portal talisman","Portal talisman","page","article","article","https://oldschool.runescape.wiki/w/Portal_talisman",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:portcullis","Portcullis","page","article","article","https://oldschool.runescape.wiki/w/Portcullis",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:portcullis (underground pass)","Portcullis (Underground Pass)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Portcullis_(Underground_Pass)","2003-03-03",,"true",,,0,25,0,31.5,0,19,0.00002690382053716503,0.00002436271913930712
"page:portrait","Portrait","page","item","item","https://oldschool.runescape.wiki/w/Portrait","2001-04-06",,"false","false","false",7,27,7,42,7,20,0.000031634866694256316,0.0000291813223151521
"page:portrait (scenery)","Portrait (scenery)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Portrait_(scenery)","2001-01-04",,"false",,,0,38,0,67.5,0,30,0.00002690382053716503,0.00002436271913930712
"page:posh bell-pull (interface item)","Posh bell-pull (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Posh_bell-pull_(interface_item)",,,"false","false","false",0,9,0,7.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:posh fountain (interface item)","Posh fountain (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Posh_fountain_(interface_item)",,,"false","false","false",0,9,0,7.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:postbag from the hedge","Postbag from the Hedge","page","article","article","https://oldschool.runescape.wiki/w/Postbag_from_the_Hedge",,,,,,18,40,51,78,18,38,0.00007286141911861924,0.00007111893691028173
"page:poster","Poster","page","article","article","https://oldschool.runescape.wiki/w/Poster",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:poster (horvik's armour shop.)","Poster (Horvik's Armour Shop.)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Poster_(Horvik's_Armour_Shop.)",,,"false",,,0,11,0,16.5,0,7,0.00002690382053716503,0.00002436271913930712
"page:poster (lowe's archery emporium)","Poster (Lowe's Archery Emporium)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Poster_(Lowe's_Archery_Emporium)",,,"false",,,0,10,0,12.5,0,6,0.00002690382053716503,0.00002436271913930712
"page:poster (varrock swordshop)","Poster (Varrock Swordshop)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Poster_(Varrock_Swordshop)",,,"false",,,0,19,0,21,0,14,0.00002690382053716503,0.00002436271913930712
"page:pot","Pot","page","item","item|monster","https://oldschool.runescape.wiki/w/Pot","2001-01-04",,"false","true","false",37,28,50,45,35,14,0.0000515893941992691,0.000047262745477323754
"page:pot (bamboo)","Pot (Bamboo)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pot_(Bamboo)",,,"true",,,0,16,0,30.5,0,11,0.00002690382053716503,0.00002436271913930712
"page:pot of cream","pot of cream","page","item","item|monster","https://oldschool.runescape.wiki/w/Pot_of_cream","2002-12-12",,"true","true","false",3,42,16,77,3,26,0.00003111110506390639,0.000028558763612844306
"page:pot of flour","Pot of flour","page","item","item|monster","https://oldschool.runescape.wiki/w/Pot_of_flour","2001-01-04",,"false","true","false",18,39,50,60,16,25,0.00004626729394729813,0.00004238018350809354
"page:pot of flour (tutorial island)","Pot of flour (Tutorial Island)","page","item","item","https://oldschool.runescape.wiki/w/Pot_of_flour_(Tutorial_Island)","2004-03-29",,"false","true","false",8,25,8,44,8,18,0.00003092151183752858,0.000028893254820423635
"page:pot of tea","Pot of tea","page","article","article","https://oldschool.runescape.wiki/w/Pot_of_tea",,,,,,2,6,5,15,2,4,0.00003428067407036957,0.00003126547131336675
"page:potato","Potato","page","item","item|monster","https://oldschool.runescape.wiki/w/Potato","2001-06-11",,"false","true","false",16,41,34,83.5,15,26,0.00005089745360281573,0.00004733811706175521
"page:potato (scenery)","Potato (scenery)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Potato_(scenery)","2001-06-11",,"false",,,1,24,1,38,1,19,0.00002760686458840779,0.00002510092967475882
"page:potato basket","Potato basket","page","scenery","scenery","https://oldschool.runescape.wiki/w/Potato_basket",,,"true",,,0,9,0,8.5,0,5,0.00002690382053716503,0.00002436271913930712
"page:potato cactus","Potato cactus","page","item","item|monster","https://oldschool.runescape.wiki/w/Potato_cactus","2004-09-07",,"true","true","false",0,28,0,43,0,15,0.00002690382053716503,0.00002436271913930712
"page:potato seed (interface item)","Potato seed (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Potato_seed_(interface_item)",,,"false","false","false",0,9,0,7.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:potato tree","Potato tree","page","article","article","https://oldschool.runescape.wiki/w/Potato_tree",,,,,,0,8,0,24,0,8,0.00002690382053716503,0.00002436271913930712
"page:pothole dungeon","Pothole Dungeon","page","location","location","https://oldschool.runescape.wiki/w/Pothole_Dungeon","2002-10-23",,"true",,,4,29,13,67,4,25,0.00003641432164910316,0.00003486467251950513
"page:potion (apothecary)","Potion (Apothecary)","page","item","item|monster","https://oldschool.runescape.wiki/w/Potion_(Apothecary)","2001-01-04",,"false","true","false",2,28,5,41,2,17,0.00004769313503983237,0.00004507097566148601
"page:potion (disambiguation)","Potion (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Potion_(disambiguation)",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:potion (watchtower)","Potion (Watchtower)","page","item","item","https://oldschool.runescape.wiki/w/Potion_(Watchtower)","2003-05-07",,"true","false","false",3,28,6,52.5,3,18,0.000029046052716170153,0.000026597098414435025
"page:potion pack","Potion pack","page","article","article","https://oldschool.runescape.wiki/w/Potion_pack",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:potion storage","Potion storage","page","article","article","https://oldschool.runescape.wiki/w/Potion_storage",,,,,,3,7,6,9.5,3,6,0.00003621292994105569,0.00003325280365057683
"page:potion storage glitch","Potion storage glitch","page","article","article","https://oldschool.runescape.wiki/w/Potion_storage_glitch",,,,,,6,15,6,26.5,6,14,0.000030093103805770577,0.000027289802414721097
"page:potions","potions","page","article","article","https://oldschool.runescape.wiki/w/Potions",,,,,,3,14,9,31,3,12,0.000038108351236919644,0.00003554552335406603
"page:potted flower","Potted flower","page","scenery","scenery","https://oldschool.runescape.wiki/w/Potted_flower","2004-03-29",,"false",,,0,17,0,27,0,12,0.00002690382053716503,0.00002436271913930712
"page:potted plant","Potted plant","page","scenery","scenery","https://oldschool.runescape.wiki/w/Potted_plant","2004-03-29",,"false",,,2,30,5,56,2,25,0.000030779794427492836,0.000027933108194855207
"page:potted plant (bamboo)","Potted plant (Bamboo)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Potted_plant_(Bamboo)","2004-03-29",,"false",,,2,20,5,40.5,2,14,0.000030779794427492836,0.000027933108194855207
"page:potted plant (disambiguation)","Potted plant (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Potted_plant_(disambiguation)",,,,,,0,11,0,29.5,0,10,0.00002690382053716503,0.00002436271913930712
"page:potted plant (witch's house)","Potted plant (witch's house)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Potted_plant_(witch's_house)","2004-03-29",,"true",,,0,29,0,41.5,0,23,0.00002690382053716503,0.00002436271913930712
"action:look-under","Look-under","action",,,,,,,,,1,0,2,0,0,0,0.000028005904679475105,0.00002436271913930712
"page:potter's wheel","Potter's Wheel","page","item","item|scenery","https://oldschool.runescape.wiki/w/Potter's_Wheel","2001-05-08",,"false",,,13,46,32.5,111.5,10,32,0.00003760750513843801,0.00003421791300726308
"page:pottery oven","pottery oven","page","item","item|scenery","https://oldschool.runescape.wiki/w/Pottery_Oven","2001-05-08",,"false",,,8,46,17,108,8,29,0.000032926202886191526,0.000031295430047784145
"page:pouch","Pouch","page","article","article","https://oldschool.runescape.wiki/w/Pouch",,,,,,1,5,1,7.5,1,4,0.000027876937386226053,0.00002526307811853229
"page:poultice","Poultice","page","article","article","https://oldschool.runescape.wiki/w/Poultice",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:powered staff","powered staff","page","article","article","https://oldschool.runescape.wiki/w/Powered_staff",,,,,,3,19,9,37,3,15,0.000044569238045780766,0.000041088618637990075
"page:poxstead college","PoxStead College","page","article","article","https://oldschool.runescape.wiki/w/PoxStead_College",,,,,,0,6,0,15,0,4,0.00002690382053716503,0.00002436271913930712
"page:prayer","Prayer","page","skill","skill|prayer","https://oldschool.runescape.wiki/w/Prayer","2001-01-04",,"false",,,388,18,646,41,387,12,0.0005843003611065806,0.0006037749111929072
"page:prayer (interface item)","Prayer (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Prayer_(interface_item)",,,"false","false","false",0,10,0,15.5,0,4,0.00002690382053716503,0.00002436271913930712
"page:prayer boots","Prayer boots","page","article","article","https://oldschool.runescape.wiki/w/Prayer_boots",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:prayer items","Prayer items","page","item","item|prayer","https://oldschool.runescape.wiki/w/Prayer_items",,,,,,0,4,0,6,0,2,0.00002690382053716503,0.00002436271913930712
"page:prayer level up!","Prayer Level Up!","page","music","music","https://oldschool.runescape.wiki/w/Prayer_Level_Up!","2004-03-29",,"false",,,0,12,0,17.5,0,7,0.00002690382053716503,0.00002436271913930712
"page:prayer level up! (unlocks)","Prayer Level Up! (Unlocks)","page","music","music","https://oldschool.runescape.wiki/w/Prayer_Level_Up!_(Unlocks)","2004-03-29",,"false",,,0,13,0,21.5,0,8,0.00002690382053716503,0.00002436271913930712
"page:prayer points","Prayer points","page","prayer","prayer","https://oldschool.runescape.wiki/w/Prayer_points",,,,,,9,11,30,22,9,9,0.00005100855504740412,0.00004746057642059326
